index,steps,peak
89346,146,515860
89347,146,515860
89348,133,89348
89349,133,268048
89350,133,201040
89351,146,858760
89352,164,89352
89353,146,452356
89354,164,134032
89355,45,402100
89356,164,100528
89357,164,268072
89358,120,301588
89359,120,904768
89360,133,89360
89361,164,268084
89362,146,644164
89363,146,644164
89364,133,89364
89365,133,268096
89366,164,201076
89367,164,603232
89368,133,89368
89369,146,815344
89370,133,134056
89371,120,2290516
89372,115,190888
89373,115,268120
89374,115,452464
89375,115,1357396
89376,115,89376
89377,164,268132
89378,164,134068
89379,164,402208
89380,164,113128
89381,164,268144
89382,164,201112
89383,239,2480056
89384,115,89384
89385,239,2612464
89386,115,134080
89387,115,402244
89388,133,100564
89389,133,268168
89390,133,301696
89391,239,5878384
89392,115,89392
89393,71,322216
89394,71,322216
89395,71,402280
89396,115,89396
89397,115,268192
89398,71,644416
89399,71,644416
89400,120,305908
89401,239,62710036
89402,120,305908
89403,133,452608
89404,120,305908
89405,120,305908
89406,120,1145716
89407,120,2036824
89408,40,89408
89409,115,268228
89410,45,134116
89411,45,402352
89412,115,89412
89413,115,268240
89414,115,201184
89415,120,1145824
89416,164,190996
89417,164,452680
89418,164,190996
89419,115,402388
89420,164,190996
89421,164,268264
89422,115,381976
89423,115,905416
89424,40,89424
89425,164,572992
89426,164,1718980
89427,164,1718980
89428,40,89428
89429,40,268288
89430,164,407968
89431,164,603664
89432,45,89432
89433,45,301840
89434,45,134152
89435,164,679156
89436,45,150928
89437,45,268312
89438,115,452788
89439,115,1358368
89440,71,89440
89441,239,1276936
89442,71,134164
89443,71,402496
89444,71,89444
89445,71,268336
89446,71,201256
89447,239,2901400
89448,71,89448
89449,120,679264
89450,71,134176
89451,120,402532
89452,164,169828
89453,164,268360
89454,164,301912
89455,164,1018960
89456,71,89456
89457,71,268372
89458,164,150964
89459,164,402568
89460,71,89460
89461,71,268384
89462,164,226456
89463,164,603880
89464,71,113236
89465,120,1146472
89466,71,134200
89467,208,11927896
89468,71,339712
89469,71,339712
89470,164,1019140
89471,164,3057424
89472,71,89472
89473,45,268420
89474,71,134212
89475,71,402640
89476,270,497176
89477,270,497176
89478,270,497176
89479,71,603988
89480,71,89480
89481,270,509632
89482,71,134224
89483,270,497176
89484,71,100672
89485,71,268456
89486,71,302020
89487,71,906064
89488,71,89488
89489,115,268468
89490,115,226528
89491,115,402712
89492,71,89492
89493,71,268480
89494,115,201364
89495,115,604096
89496,71,89496
89497,115,302056
89498,71,134248
89499,120,1019464
89500,120,1290328
89501,120,1290328
89502,120,1290328
89503,164,1720420
89504,71,89504
89505,71,268516
89506,71,134260
89507,71,402784
89508,71,169936
89509,71,268528
89510,71,201400
89511,71,679732
89512,71,89512
89513,71,1529440
89514,71,134272
89515,115,725920
89516,115,121012
89517,115,268552
89518,115,302128
89519,115,906388
89520,133,89520
89521,133,268564
89522,133,151072
89523,133,402856
89524,133,89524
89525,133,268576
89526,115,339928
89527,115,604312
89528,133,89528
89529,133,302164
89530,133,134296
89531,115,453256
89532,164,1089124
89533,164,1089124
89534,164,1089124
89535,239,8712736
89536,71,89536
89537,239,6810136
89538,239,6810136
89539,239,6810136
89540,71,89540
89541,71,268624
89542,71,201472
89543,71,604420
89544,71,89544
89545,71,453328
89546,71,134320
89547,71,402964
89548,71,100744
89549,71,268648
89550,239,6810136
89551,239,6810136
89552,71,89552
89553,71,268660
89554,71,340036
89555,71,403000
89556,71,89556
89557,71,268672
89558,71,255040
89559,71,604528
89560,71,89560
89561,71,302272
89562,71,134344
89563,71,680128
89564,71,151144
89565,71,268696
89566,146,6980632
89567,146,6980632
89568,71,89568
89569,164,510136
89570,71,134356
89571,71,403072
89572,164,191320
89573,164,268720
89574,164,201544
89575,71,1020328
89576,71,89576
89577,71,765268
89578,71,134368
89579,164,1721896
89580,76,113380
89581,76,268744
89582,76,302344
89583,164,1530628
89584,71,89584
89585,71,268756
89586,71,170080
89587,71,403144
89588,71,89588
89589,71,268768
89590,76,382696
89591,76,604744
89592,76,287044
89593,71,340180
89594,76,287044
89595,76,726568
89596,76,765448
89597,76,765448
89598,76,3875092
89599,76,6889048
89600,89,89600
89601,76,645892
89602,71,134404
89603,71,403216
89604,164,89604
89605,164,268816
89606,164,201616
89607,164,604852
89608,71,89608
89609,71,453652
89610,71,134416
89611,164,403252
89612,71,100816
89613,71,268840
89614,164,302452
89615,164,907360
89616,71,89616
89617,71,268852
89618,164,323008
89619,164,403288
89620,71,89620
89621,71,268864
89622,71,201652
89623,71,604960
89624,71,89624
89625,71,302488
89626,71,134440
89627,195,4905988
89628,71,151252
89629,71,268888
89630,71,453760
89631,177,5974612
89632,40,89632
89633,71,268900
89634,71,134452
89635,71,403360
89636,71,127636
89637,71,268912
89638,71,201688
89639,71,680704
89640,40,89640
89641,177,3315976
89642,40,134464
89643,71,403396
89644,164,817936
89645,164,817936
89646,164,817936
89647,133,5520472
89648,40,89648
89649,164,817936
89650,164,817936
89651,164,817936
89652,40,89652
89653,40,268960
89654,195,2585032
89655,195,2585032
89656,71,107728
89657,115,302596
89658,71,134488
89659,71,453904
89660,71,226960
89661,71,268984
89662,115,680884
89663,115,2042656
89664,102,89664
89665,71,268996
89666,71,134500
89667,71,403504
89668,71,89668
89669,71,269008
89670,71,201760
89671,76,969568
89672,71,89672
89673,239,552904
89674,71,134512
89675,71,403540
89676,71,100888
89677,71,269032
89678,115,340504
89679,115,908008
89680,102,89680
89681,71,269044
89682,71,510784
89683,71,510784
89684,102,89684
89685,102,269056
89686,71,201796
89687,71,605392
89688,71,89688
89689,115,302704
89690,71,134536
89691,115,766240
89692,71,151360
89693,71,269080
89694,71,454084
89695,71,1362256
89696,102,89696
89697,71,340576
89698,71,134548
89699,71,403648
89700,71,89700
89701,71,269104
89702,71,201832
89703,208,1532680
89704,102,89704
89705,120,8286136
89706,102,134560
89707,115,2071636
89708,71,255472
89709,71,269128
89710,71,302776
89711,177,1021876
89712,71,89712
89713,102,269140
89714,71,151396
89715,71,403720
89716,71,89716
89717,71,269152
89718,71,227104
89719,71,605608
89720,71,113560
89721,208,511000
89722,71,134584
89723,71,454228
89724,208,383272
89725,208,383272
89726,208,1022056
89727,164,7761256
89728,89,89728
89729,208,574936
89730,102,134596
89731,102,403792
89732,71,89732
89733,71,269200
89734,71,201904
89735,115,605716
89736,102,89736
89737,71,862468
89738,102,134608
89739,71,403828
89740,102,100960
89741,102,269224
89742,208,383344
89743,208,908656
89744,115,345544
89745,71,269236
89746,71,227176
89747,71,403864
89748,115,345544
89749,115,345544
89750,102,201940
89751,102,605824
89752,115,345544
89753,177,3934960
89754,115,345544
89755,102,1150180
89756,115,323512
89757,115,323512
89758,115,454408
89759,164,6218260
89760,89,89760
89761,71,269284
89762,115,345544
89763,115,403936
89764,115,647080
89765,115,647080
89766,115,647080
89767,115,766888
89768,89,89768
89769,177,8405188
89770,89,134656
89771,115,485332
89772,71,100996
89773,71,269320
89774,71,302992
89775,120,1092040
89776,164,182068
89777,102,269332
89778,102,151504
89779,102,404008
89780,164,182068
89781,164,269344
89782,208,984148
89783,208,984148
89784,164,182068
89785,102,303028
89786,164,182068
89787,102,454552
89788,102,227284
89789,102,269368
89790,102,681856
89791,208,2045572
89792,133,89792
89793,164,269380
89794,102,215764
89795,102,404080
89796,40,89796
89797,40,269392
89798,40,202048
89799,164,606148
89800,40,89800
89801,164,485512
89802,40,134704
89803,239,6221608
89804,40,101032
89805,40,269416
89806,239,14747488
89807,239,14747488
89808,133,89808
89809,71,269428
89810,71,341008
89811,71,404152
89812,133,89812
89813,133,269440
89814,102,202084
89815,102,606256
89816,71,89816
89817,71,303136
89818,71,134728
89819,239,682072
89820,71,151576
89821,71,269464
89822,102,511576
89823,102,1364200
89824,133,89824
89825,102,767392
89826,133,134740
89827,133,404224
89828,71,89828
89829,71,269488
89830,71,202120
89831,208,1151152
89832,133,89832
89833,208,682180
89834,133,134752
89835,71,511648
89836,71,113704
89837,71,269512
89838,71,303208
89839,102,2302504
89840,71,95956
89841,133,269524
89842,71,383776
89843,71,404296
89844,71,95956
89845,71,269536
89846,71,227428
89847,71,606472
89848,71,170584
89849,71,341152
89850,71,170584
89851,177,1844368
89852,164,575728
89853,164,575728
89854,164,1535272
89855,301,106358020
89856,89,89856
89857,133,269572
89858,71,134788
89859,71,404368
89860,133,89860
89861,133,269584
89862,133,202192
89863,71,606580
89864,208,129760
89865,239,1497688
89866,208,134800
89867,71,404404
89868,208,129760
89869,208,269608
89870,133,303316
89871,133,909952
89872,89,89872
89873,208,269620
89874,71,255940
89875,71,404440
89876,89,89876
89877,89,269632
89878,208,202228
89879,208,606688
89880,89,89880
89881,208,1093336
89882,89,134824
89883,208,5183188
89884,208,182248
89885,208,269656
89886,208,455056
89887,208,1365172
89888,164,89888
89889,133,269668
89890,164,134836
89891,164,404512
89892,164,113776
89893,164,269680
89894,164,202264
89895,115,2335444
89896,164,89896
89897,133,1024000
89898,164,134848
89899,164,404548
89900,164,101140
89901,164,269704
89902,164,303424
89903,164,910276
89904,164,89904
89905,164,269716
89906,164,151720
89907,164,404584
89908,164,89908
89909,164,269728
89910,71,512080
89911,71,606904
89912,63,128032
89913,71,303460
89914,63,134872
89915,63,455200
89916,63,227608
89917,63,269752
89918,200,1052512
89919,200,2048488
89920,89,89920
89921,164,269764
89922,63,134884
89923,63,404656
89924,164,89924
89925,164,269776
89926,164,202336
89927,63,768256
89928,102,324160
89929,63,455272
89930,102,324160
89931,164,404692
89932,102,324160
89933,102,324160
89934,164,1093984
89935,164,1093984
89936,89,89936
89937,102,324160
89938,208,1641040
89939,208,1641040
89940,89,89940
89941,89,269824
89942,63,202372
89943,63,607120
89944,71,96064
89945,71,303568
89946,71,134920
89947,164,864484
89948,71,151792
89949,71,269848
89950,71,455380
89951,71,1366144
89952,63,89952
89953,89,384244
89954,89,134932
89955,89,404800
89956,89,89956
89957,89,269872
89958,89,202408
89959,239,7781344
89960,63,89960
89961,63,683152
89962,63,134944
89963,71,404836
89964,71,170800
89965,71,269896
89966,71,303640
89967,102,1024792
89968,63,89968
89969,63,269908
89970,164,151828
89971,164,404872
89972,63,89972
89973,63,269920
89974,164,227752
89975,164,607336
89976,63,192184
89977,115,768688
89978,63,192184
89979,63,455524
89980,63,341656
89981,63,341656
89982,208,1153096
89983,208,3074920
89984,177,250504
89985,164,269956
89986,63,134980
89987,63,404944
89988,63,144160
89989,63,269968
89990,63,202480
89991,63,607444
89992,89,89992
89993,195,5918020
89994,89,134992
89995,63,404980
89996,89,101248
89997,89,269992
89998,63,324376
89999,63,911248
90000,164,90000
90001,63,270004
90002,63,243304
90003,63,405016
90004,164,90004
90005,164,270016
90006,89,202516
90007,89,607552
90008,164,90008
90009,89,303784
90010,164,135016
90011,115,1025296
90012,164,256336
90013,164,270040
90014,164,455704
90015,115,1642408
90016,177,250504
90017,71,270052
90018,164,135028
90019,164,405088
90020,89,547540
90021,89,547540
90022,89,547540
90023,89,683620
90024,177,250504
90025,89,1730464
90026,177,250504
90027,71,405124
90028,102,243376
90029,102,270088
90030,102,303856
90031,164,911572
90032,63,90032
90033,89,270100
90034,89,151936
90035,89,405160
90036,63,90036
90037,63,270112
90038,115,341872
90039,115,607768
90040,63,90040
90041,63,303892
90042,63,135064
90043,63,455848
90044,164,384640
90045,164,384640
90046,164,683800
90047,115,4381288
90048,177,250504
90049,63,270148
90050,195,2079592
90051,195,2079592
90052,177,250504
90053,177,270160
90054,177,250504
90055,115,5264080
90056,115,410884
90057,146,462184
90058,115,410884
90059,89,405268
90060,115,410884
90061,115,410884
90062,71,512944
90063,71,911896
90064,177,250504
90065,115,410884
90066,115,577096
90067,115,577096
90068,177,250504
90069,177,270208
90070,63,486952
90071,63,607984
90072,63,90072
90073,177,304000
90074,63,135112
90075,195,2465296
90076,63,152008
90077,63,270232
90078,200,769552
90079,200,1368088
90080,164,144340
90081,200,865780
90082,177,250504
90083,177,405376
90084,164,96208
90085,164,270256
90086,164,202696
90087,63,1026160
90088,164,144340
90089,63,1154464
90090,164,144340
90091,208,5266132
90092,102,410992
90093,102,410992
90094,102,410992
90095,115,2080564
90096,164,433024
90097,164,270292
90098,164,192436
90099,164,405448
90100,164,433024
90101,164,433024
90102,164,288664
90103,164,608200
90104,208,2633632
90105,89,1461400
90106,208,2633632
90107,164,577348
90108,208,3897232
90109,208,3897232
90110,283,13699096
90111,283,35075104
90112,27,90112
90113,115,270340
90114,133,135172
90115,133,405520
90116,133,90116
90117,133,270352
90118,133,202768
90119,133,608308
90120,63,90120
90121,133,456244
90122,63,135184
90123,133,405556
90124,63,101392
90125,63,270376
90126,133,304180
90127,133,912544
90128,63,90128
90129,63,270388
90130,133,228148
90131,133,405592
90132,63,90132
90133,63,270400
90134,63,202804
90135,63,608416
90136,63,90136
90137,89,494080
90138,63,135208
90139,164,1949236
90140,63,152116
90141,63,270424
90142,63,456352
90143,164,1369060
90144,89,90144
90145,71,270436
90146,63,135220
90147,63,405664
90148,208,114100
90149,208,270448
90150,208,202840
90151,208,684592
90152,89,90152
90153,71,1026916
90154,89,135232
90155,208,405700
90156,63,101428
90157,63,270472
90158,63,304288
90159,208,2082004
90160,89,90160
90161,63,270484
90162,63,152152
90163,63,405736
90164,89,90164
90165,89,270496
90166,115,770308
90167,115,770308
90168,63,90168
90169,63,304324
90170,63,135256
90171,63,456496
90172,63,228256
90173,63,270520
90174,208,684772
90175,208,2054320
90176,89,90176
90177,63,270532
90178,63,135268
90179,63,405808
90180,89,90180
90181,89,270544
90182,89,202912
90183,120,1482784
90184,208,146500
90185,208,1462696
90186,208,146500
90187,89,405844
90188,208,146500
90189,208,270568
90190,208,342448
90191,208,913192
90192,89,90192
90193,208,270580
90194,208,2194288
90195,208,2194288
90196,89,90196
90197,89,270592
90198,208,202948
90199,208,608848
90200,89,90200
90201,208,304432
90202,89,135304
90203,115,9875032
90204,89,152224
90205,89,270616
90206,63,456676
90207,63,1370032
90208,89,90208
90209,208,975400
90210,63,135316
90211,63,405952
90212,63,90212
90213,63,270640
90214,63,202984
90215,208,1541428
90216,89,90216
90217,71,685096
90218,89,135328
90219,71,578068
90220,71,385396
90221,71,385396
90222,71,385396
90223,195,4389856
90224,89,90224
90225,89,270676
90226,63,152260
90227,63,406024
90228,89,90228
90229,89,270688
90230,63,228400
90231,63,609064
90232,89,114208
90233,164,1951288
90234,89,135352
90235,63,456820
90236,270,9635920
90237,270,9635920
90238,270,9635920
90239,270,9635920
90240,40,90240
90241,102,270724
90242,89,135364
90243,89,406096
90244,89,90244
90245,89,270736
90246,89,203056
90247,63,609172
90248,89,90248
90249,102,2195584
90250,89,135376
90251,252,406132
90252,89,101536
90253,89,270760
90254,314,41163712
90255,314,41163712
90256,45,90256
90257,115,289168
90258,115,289168
90259,115,406168
90260,45,90260
90261,45,270784
90262,89,203092
90263,89,609280
90264,45,90264
90265,115,304648
90266,45,135400
90267,208,1028212
90268,115,171376
90269,115,270808
90270,115,457000
90271,115,5205544
90272,40,90272
90273,208,742120
90274,45,135412
90275,45,406240
90276,115,257092
90277,115,270832
90278,115,257092
90279,208,5856784
90280,40,90280
90281,252,17810656
90282,40,135424
90283,45,406276
90284,45,101572
90285,45,270856
90286,45,304720
90287,115,914164
90288,89,90288
90289,45,270868
90290,45,152368
90291,45,406312
90292,89,90292
90293,89,270880
90294,208,2780224
90295,208,2780224
90296,89,90296
90297,63,325456
90298,89,135448
90299,63,457144
90300,115,228580
90301,115,270904
90302,115,685744
90303,115,2057236
90304,40,90304
90305,208,270916
90306,208,171448
90307,208,406384
90308,208,695464
90309,208,695464
90310,208,695464
90311,208,1042792
90312,208,695464
90313,89,457216
90314,208,695464
90315,208,406420
90316,208,695464
90317,208,695464
90318,115,771604
90319,115,914488
90320,40,90320
90321,45,270964
90322,45,342952
90323,45,406456
90324,40,90324
90325,40,270976
90326,208,289384
90327,208,609712
90328,151,846916
90329,208,695464
90330,151,846916
90331,45,685960
90332,151,846916
90333,151,846916
90334,115,1465108
90335,115,1465108
90336,63,90336
90337,283,7234324
90338,40,135508
